Iteration,Cost,Sequence
0,27,3 1 2
1,21,1 3 2
2,21,1 3 2
3,21,1 3 2
4,21,1 3 2
5,21,1 3 2
6,21,1 3 2
7,21,1 3 2
8,21,1 3 2
9,21,1 3 2
10,17,2 3 1
11,17,2 3 1
12,17,2 3 1
13,17,2 3 1
14,17,2 3 1
15,17,2 3 1
16,17,2 3 1
17,17,2 3 1
18,17,2 3 1
19,17,2 3 1
20,17,2 3 1
21,17,2 3 1
22,17,2 3 1
23,17,2 3 1
24,17,2 3 1
25,17,2 3 1
26,17,2 3 1
27,17,2 3 1
28,17,2 3 1
29,17,2 3 1
30,17,2 3 1
31,17,2 3 1
32,17,2 3 1
33,17,2 3 1
34,17,2 3 1
35,17,2 3 1
36,17,2 3 1
37,17,2 3 1
38,17,2 3 1
39,17,2 3 1
40,17,2 3 1
41,17,2 3 1
42,17,2 3 1
43,17,2 3 1
44,17,2 3 1
45,17,2 3 1
46,17,2 3 1
47,17,2 3 1
48,17,2 3 1
49,17,2 3 1
