Iteration,Cost,Temperature,Sequence
83,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
84,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
85,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
86,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
87,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
88,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
89,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
90,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
91,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
92,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
93,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
94,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
95,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
96,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
97,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
98,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
99,205,0,17 10 14 15 7 13 2 16 8 3 1 11 5 6 12 4 9
